timestamp_us,seq,valid_mask,status_bits,solenoid_state,payload0_centi_psi,payload1_centi_psi,payload2_centi_psi,payload3_centi_psi,payload4_centi_psi,payload5_centi_psi,raw_adc0,raw_adc1,raw_adc2,raw_adc3,raw_adc4,raw_adc5
23065516,1517,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23074468,1518,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23083421,1519,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23092374,1520,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23103057,1521,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23112009,1522,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23120962,1523,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23129915,1524,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23138868,1525,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23149550,1526,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23158503,1527,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23167457,1528,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23176409,1529,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23185362,1530,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23202337,1531,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23211278,1532,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23220231,1533,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23229184,1534,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23238137,1535,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23248819,1536,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23257772,1537,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23266725,1538,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23275678,1539,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23284631,1540,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23295314,1541,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23304266,1542,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23313219,1543,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23322172,1544,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23331125,1545,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23341807,1546,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23350760,1547,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23359714,1548,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23368666,1549,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23377619,1550,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23388302,1551,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23397254,1552,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23406207,1553,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23415160,1554,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23424113,1555,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23434795,1556,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23443748,1557,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23452702,1558,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23461655,1559,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23470607,1560,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23481290,1561,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23490242,1562,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23499195,1563,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23508148,1564,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23517101,1565,48,2,0,0,0,0,0,0,0,0,0,0,0,0,0
23527783,1566,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0
